== qwen36 Phase-2 engine | cache=256/layer bits=4 pilot=0 wide=1 hot=0 smooth=0.30 conf=0.92 ==
[tok] loaded 248044 pieces (max id 248043) from /mnt/ai-ssd/huggingface/hub/models--Kreuzzelg--qwen36-35b-a3b-colibri-i4/snapshots/9ccfbfa09bc55410a9c9102558ee63077d8a477d/tokenizer.json
[enc] prompt tokens: 15 | generating 16 new tokens
[meta] loaded: q_heads=16 kv_heads=2 head_dim=256 q_head_dim=512 k_head_dim=256 v_head_dim=256 o_in=4096 rotary_dim=64 n_experts=256 topk=8 inter=512 shared_inter=512 n_group=1 topk_group=1 attn_output_gate=1 n_active=10
[meta] DeltaNet: vheads=32 kheads=16 kdim=128 vdim=128 convk=4 conv_dim=8192
resident weights loaded in 11.1s | RSS after load: 9.23 GB
[dense-i8] 291 matrices quantized in 0.8 s, 7.2 GB f32 freed
[CUDA] device 0: Tesla P40, 25.6 GB VRAM, sm_61
[CUDA] device 1: Tesla P40, 25.6 GB VRAM, sm_61
[qtier] dev 0: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] dev 1: 23.7 GB free, budget 22.7 GB (~15349 experts)
[qtier] CUDA VRAM expert tier active: 2 device(s), 1.52 MB/expert
[gpu] MoE experts -> CUDA VRAM tier
[qwen36] int4 packed weights detected — unpacking to int8 in slot
[qtier] warmstart (parallel): all 10240 experts in RAM (int8 only for non-residents), 10240 in VRAM -- 45.1 s
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014268111 max_abs=0.0020594017 cosine=0.99989821 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.021838064 max_abs=0.0021551587 cosine=0.99976445 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015120543 max_abs=0.0018761531 cosine=0.99988569 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.018122697 max_abs=0.0031289831 cosine=0.99984396 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.021334361 max_abs=0.0054279547 cosine=0.99977243 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.024965457 max_abs=0.0025189444 cosine=0.99968896 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011434471 max_abs=0.0012671952 cosine=0.99993466 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.02071437 max_abs=0.00174639 cosine=0.99978545 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013364254 max_abs=0.0012736302 cosine=0.9999109 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.020868516 max_abs=0.0016533132 cosine=0.99978223 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.010144195 max_abs=0.0011099894 cosine=0.99994856 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.019495111 max_abs=0.0018190909 cosine=0.99981503 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.01539038 max_abs=0.0018468779 cosine=0.99988168 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.022646871 max_abs=0.0023295507 cosine=0.99974986 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.012162021 max_abs=0.001827091 cosine=0.99992611 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.021218422 max_abs=0.0029219426 cosine=0.99977851 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.01127131 max_abs=0.0015799431 cosine=0.99993653 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.02049753 max_abs=0.0027070343 cosine=0.99979022 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.01345475 max_abs=0.0015672334 cosine=0.99990955 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.023780326 max_abs=0.0031396039 cosine=0.99972782 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012390417 max_abs=0.001528848 cosine=0.99992326 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.018360967 max_abs=0.0024340935 cosine=0.99983376 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.016026204 max_abs=0.0034186617 cosine=0.99987171 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.023862672 max_abs=0.0027747974 cosine=0.99971544 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.010124954 max_abs=0.0011488236 cosine=0.99994874 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.020399919 max_abs=0.0025313646 cosine=0.99979572 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.011914846 max_abs=0.0017208187 cosine=0.99992946 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.020205737 max_abs=0.0029559359 cosine=0.99980086 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013247314 max_abs=0.0024050921 cosine=0.99991243 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.020646778 max_abs=0.002694211 cosine=0.99978728 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012000676 max_abs=0.0019380888 cosine=0.99992824 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.025531623 max_abs=0.0025053034 cosine=0.99967403 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.015270199 max_abs=0.0019270256 cosine=0.99988371 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.022798201 max_abs=0.0027083382 cosine=0.99974181 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010725802 max_abs=0.0016024634 cosine=0.99994248 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.022307104 max_abs=0.0043353364 cosine=0.99975117 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013790636 max_abs=0.0023011485 cosine=0.99990493 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.024699978 max_abs=0.0028544194 cosine=0.99969527 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013150949 max_abs=0.0015944242 cosine=0.99991362 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.020004726 max_abs=0.0030333614 cosine=0.99980312 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013497219 max_abs=0.0026726611 cosine=0.99990916 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.021803264 max_abs=0.003633216 cosine=0.99976305 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013084716 max_abs=0.0023131166 cosine=0.99991456 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.018650288 max_abs=0.0048297115 cosine=0.99982647 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.012756778 max_abs=0.004113242 cosine=0.99991864 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.021801987 max_abs=0.0038837157 cosine=0.99976232 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013774824 max_abs=0.002555402 cosine=0.99990514 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.018489448 max_abs=0.0055030361 cosine=0.99982906 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.018320076 max_abs=0.0059857666 cosine=0.99983238 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.025076562 max_abs=0.0038465261 cosine=0.9996885 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.015249167 max_abs=0.0025116345 cosine=0.99988385 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.016179918 max_abs=0.0044247443 cosine=0.99987114 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.016013877 max_abs=0.0068517923 cosine=0.9998719 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.024489368 max_abs=0.0035244301 cosine=0.99970084 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011530707 max_abs=0.0014881007 cosine=0.99993372 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.020181117 max_abs=0.0060893297 cosine=0.99979645 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013833646 max_abs=0.0044955797 cosine=0.99990475 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.013217237 max_abs=0.0048345327 cosine=0.99991865 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.028672451 max_abs=0.014846131 cosine=0.99958919 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.015024326 max_abs=0.017014265 cosine=0.99991527 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.024401209 max_abs=0.014736826 cosine=0.99970269 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.013637404 max_abs=0.0089011192 cosine=0.99991616 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.026115444 max_abs=0.028107882 cosine=0.99966004 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.017619439 max_abs=0.0063030645 cosine=0.99984497 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.016189986 max_abs=0.0069615447 cosine=0.99986893 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016993771 max_abs=0.0056005009 cosine=0.99986582 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.014435035 max_abs=0.0046143308 cosine=0.99989582 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.014516877 max_abs=0.0080383401 cosine=0.99989835 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.018418394 max_abs=0.0076416209 cosine=0.99983037 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.015441229 max_abs=0.0062390566 cosine=0.99988298 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.016621864 max_abs=0.0056379415 cosine=0.99986198 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.016033677 max_abs=0.0069494843 cosine=0.9998773 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.011979553 max_abs=0.0047442168 cosine=0.9999284 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.017747308 max_abs=0.0046158284 cosine=0.99985186 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.014706178 max_abs=0.005817458 cosine=0.9998919 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.018002512 max_abs=0.005257383 cosine=0.99983952 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.010490408 max_abs=0.0031250017 cosine=0.999945 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.016688971 max_abs=0.011299759 cosine=0.99986211 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013655496 max_abs=0.008651495 cosine=0.99990678 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.019944714 max_abs=0.0081620142 cosine=0.99980283 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.013215303 max_abs=0.0037622508 cosine=0.99991269 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.016187994 max_abs=0.0087998286 cosine=0.99986919 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012456705 max_abs=0.006562762 cosine=0.99992256 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.014945606 max_abs=0.010224849 cosine=0.999889 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.011498771 max_abs=0.0062927231 cosine=0.99993393 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016732714 max_abs=0.013115108 cosine=0.99986372 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010924376 max_abs=0.0066205859 cosine=0.99994063 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.031541337 max_abs=0.0012432281 cosine=0.9995242 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.013386313 max_abs=0.00040021725 cosine=0.99991078 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.019228128 max_abs=0.0006096717 cosine=0.99983062 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013946902 max_abs=0.0009120293 cosine=0.99990274 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.023983492 max_abs=0.00058946898 cosine=0.99971236 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.0090376607 max_abs=0.00025323173 cosine=0.99995919 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.024047959 max_abs=0.00055764476 cosine=0.99971176 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.010851257 max_abs=0.0003459733 cosine=0.9999413 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.026122426 max_abs=0.00059093221 cosine=0.99966185 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.014941611 max_abs=0.00047127577 cosine=0.9998885 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.023006258 max_abs=0.00053469883 cosine=0.99973576 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010232656 max_abs=0.00027318392 cosine=0.99994786 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016135737 max_abs=0.00099675031 cosine=0.99986985 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010291939 max_abs=0.00063856319 cosine=0.99994714 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.018265182 max_abs=0.00065152906 cosine=0.99983358 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.021350496 max_abs=0.0012649959 cosine=0.99977261 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.023878168 max_abs=0.0010527559 cosine=0.99971765 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.011218237 max_abs=0.00046279933 cosine=0.99993709 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.028341769 max_abs=0.00065586017 cosine=0.99959889 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.01104267 max_abs=0.00027734833 cosine=0.99993905 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.026501622 max_abs=0.0013195192 cosine=0.99964954 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012375564 max_abs=0.00076086447 cosine=0.99992343 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.025633352 max_abs=0.00084232632 cosine=0.99967195 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.009045155 max_abs=0.00033226819 cosine=0.99995921 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.022895196 max_abs=0.001081545 cosine=0.99973837 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011223323 max_abs=0.00060951896 cosine=0.99993704 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.023037692 max_abs=0.0012716451 cosine=0.99973464 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.011822354 max_abs=0.00082936697 cosine=0.99993014 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.01873083 max_abs=0.0013701255 cosine=0.999825 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.015837495 max_abs=0.0019696932 cosine=0.99987458 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.01976206 max_abs=0.0014610132 cosine=0.99980479 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.012280905 max_abs=0.001029348 cosine=0.99992459 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.022109917 max_abs=0.0011867988 cosine=0.99975614 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.011482498 max_abs=0.00077490509 cosine=0.9999341 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.024154902 max_abs=0.0011233157 cosine=0.99971063 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.0087242126 max_abs=0.00038116379 cosine=0.99996194 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.027643122 max_abs=0.0015175859 cosine=0.99961832 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010492119 max_abs=0.00051279552 cosine=0.99994497 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.023796328 max_abs=0.0018439312 cosine=0.9997184 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013054031 max_abs=0.00092151063 cosine=0.99991481 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.024027286 max_abs=0.0020654975 cosine=0.99971143 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.013824168 max_abs=0.001198791 cosine=0.99990445 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.0235594 max_abs=0.0024051983 cosine=0.99974866 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.012752524 max_abs=0.0013052415 cosine=0.99991872 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.020302575 max_abs=0.0019973218 cosine=0.99980797 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.013965765 max_abs=0.001902597 cosine=0.99990252 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.025634615 max_abs=0.0018173661 cosine=0.99967382 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.01052808 max_abs=0.00092697691 cosine=0.99994461 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.021582517 max_abs=0.0020002499 cosine=0.9997704 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.011270342 max_abs=0.0014911536 cosine=0.99993649 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.020209993 max_abs=0.0019259662 cosine=0.99979896 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.012972132 max_abs=0.0012079244 cosine=0.99991594 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.023475732 max_abs=0.0020050649 cosine=0.99972441 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.011975024 max_abs=0.0012489273 cosine=0.9999283 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.023815403 max_abs=0.0017185304 cosine=0.99971687 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.012074428 max_abs=0.001187983 cosine=0.99992712 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.023539973 max_abs=0.0017008651 cosine=0.99972541 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.014189821 max_abs=0.0016099662 cosine=0.99989932 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.021261095 max_abs=0.0017147735 cosine=0.99977568 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012935615 max_abs=0.0013620835 cosine=0.99991647 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.025160336 max_abs=0.001768006 cosine=0.99968551 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.0098012461 max_abs=0.00060405908 cosine=0.99995199 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.024008575 max_abs=0.0017880742 cosine=0.9997127 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.014582125 max_abs=0.0014830525 cosine=0.9998937 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.018885511 max_abs=0.0018581385 cosine=0.9998219 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.015626629 max_abs=0.0021827444 cosine=0.99987793 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.01888476 max_abs=0.0027992744 cosine=0.99982167 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013779116 max_abs=0.0022362918 cosine=0.9999052 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.023787423 max_abs=0.0019943211 cosine=0.9997173 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.010545846 max_abs=0.0011691712 cosine=0.99994473 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.023976797 max_abs=0.002003178 cosine=0.9997127 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011826719 max_abs=0.00098145194 cosine=0.9999305 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.019262902 max_abs=0.0025719814 cosine=0.99981668 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013298398 max_abs=0.002181828 cosine=0.99991168 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.019219434 max_abs=0.0025105923 cosine=0.99981567 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.017260892 max_abs=0.0030434215 cosine=0.99985105 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.017047216 max_abs=0.0030038418 cosine=0.99985965 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.01767486 max_abs=0.0043186471 cosine=0.99984399 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.021890261 max_abs=0.0016688677 cosine=0.99976044 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011578269 max_abs=0.0010461248 cosine=0.99993297 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.016449092 max_abs=0.0018085837 cosine=0.99986714 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013284803 max_abs=0.0018308368 cosine=0.99991179 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.019975789 max_abs=0.0017497167 cosine=0.99980205 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010495245 max_abs=0.0010571163 cosine=0.99994496 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.021053634 max_abs=0.0018518055 cosine=0.99977977 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011613524 max_abs=0.0012330264 cosine=0.9999329 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.016215688 max_abs=0.0019885711 cosine=0.99986864 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.019627568 max_abs=0.0048220344 cosine=0.99980755 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.021574414 max_abs=0.0027391706 cosine=0.99976766 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.010888199 max_abs=0.0014210008 cosine=0.9999408 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.018475637 max_abs=0.0028811768 cosine=0.99983132 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.012162369 max_abs=0.0025563892 cosine=0.99992661 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.023952145 max_abs=0.0035275705 cosine=0.99971869 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.015443355 max_abs=0.0027964823 cosine=0.99988118 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.021715636 max_abs=0.0034213624 cosine=0.99976562 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.011515813 max_abs=0.0018266514 cosine=0.99993394 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.021955659 max_abs=0.0027773008 cosine=0.99975898 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.010653915 max_abs=0.0012997193 cosine=0.99994325 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.020135936 max_abs=0.002412416 cosine=0.99979874 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.013905248 max_abs=0.0019560494 cosine=0.99990332 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.023941735 max_abs=0.002777718 cosine=0.99971393 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.011425361 max_abs=0.0017698517 cosine=0.99993473 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.022137648 max_abs=0.0024167448 cosine=0.99975594 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.011617296 max_abs=0.0013335738 cosine=0.99993257 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.025676389 max_abs=0.0027374476 cosine=0.9996704 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.00960085 max_abs=0.00098383427 cosine=0.999954 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.023573036 max_abs=0.0027964255 cosine=0.99972517 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013883621 max_abs=0.0021576546 cosine=0.99990389 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.020396139 max_abs=0.0035308581 cosine=0.9997927 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.012015913 max_abs=0.0022231322 cosine=0.99992787 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.021051713 max_abs=0.0036909878 cosine=0.99977892 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.014515268 max_abs=0.0025093844 cosine=0.99989472 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.016050937 max_abs=0.0039070165 cosine=0.99987234 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.017658581 max_abs=0.0047113188 cosine=0.99984437 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.017680877 max_abs=0.0038363487 cosine=0.99984432 finite=1
[w4a8-stage-hidden] rows=5 width=2048 rel_l2=0.013166138 max_abs=0.0029340424 cosine=0.99991364 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.016742764 max_abs=0.0039929152 cosine=0.99986067 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.014624925 max_abs=0.0033652196 cosine=0.99989305 finite=1
[w4a8-stage-input] rows=4 width=2048 rel_l2=0.018749928 max_abs=0.0039305128 cosine=0.99982751 finite=1
[w4a8-stage-hidden] rows=4 width=2048 rel_l2=0.018299557 max_abs=0.0043539582 cosine=0.99983255 finite=1
[w4a8-stage-input] rows=6 width=2048 rel_l2=0.017098633 max_abs=0.0056509823 cosine=0.99985385 finite=1
[w4a8-stage-hidden] rows=6 width=2048 rel_l2=0.014054306 max_abs=0.0033719838 cosine=0.99990123 finite=1
[w4a8-stage-input] rows=2 width=2048 rel_l2=0.016327394 max_abs=0.0040492341 cosine=0.99986959 finite=1
[w4a8-stage-hidden] rows=2 width=2048 rel_l2=0.014109636 max_abs=0.0035341233 cosine=0.99990047 finite=1
[w4a8-stage-input] rows=7 width=2048 rel_l2=0.014037126 max_abs=0.0049091931 cosine=0.99990219 finite=1
[w4a8-stage-hidden] rows=7 width=2048 rel_l2=0.017593434 max_abs=0.0074006468 cosine=0.99984524 finite=1
[w4a8-stage-input] rows=1 width=2048 rel_l2=0.023743748 max_abs=0.0029771505 cosine=0.99971877 finite=1
[w4a8-stage-hidden] rows=1 width=2048 rel_l2=0.010524542 max_abs=0.0015134946 cosine=0.99994462 finite=1
[w4a8-stage-input] rows=3 width=2048 rel_l2=0.015551601 max_abs=0.0073396489 cosine=0.99988353 finite=1
[w4a8-stage-hidden] rows=3 width=2048 rel_l2=0.014120608 max_abs=0.0076802224 cosine=0.99990052 finite=1
[w4a8-stage-input] rows=5 width=2048 rel_l2=0.015618978 max_abs=0.010474086 cosine=0.99987814 finite=1
